weight logl A B $log(f)$
1.574987101213501796e-04 9.792144616631816234e+00 5.255820509655444450e-01 6.999986264813963244e-01 7.975970023095126926e-01
1.571795515111854284e-04 9.792616140194034813e+00 5.209085333533030049e-01 7.454175182013884626e-01 8.030655642078575740e-01
1.568487398334357118e-04 9.793009248495161856e+00 5.248899743456846290e-01 7.064261234766855413e-01 7.817260595820755276e-01
1.564631494011674859e-04 9.793047863273667275e+00 5.254925653189336243e-01 7.012698798387667631e-01 7.886860149734632452e-01
1.561626523636081747e-04 9.793625455536316693e+00 5.241388382005086610e-01 7.144469677169140720e-01 7.951232323422541270e-01
1.558929018250637677e-04 9.794396592825091119e+00 5.259790832207411615e-01 6.960416670847868748e-01 7.890817012473037018e-01
1.555354710055178395e-04 9.794601163071922301e+00 5.222821320870911777e-01 7.322861958945729999e-01 8.026742034038734097e-01
1.551513122971641683e-04 9.794628197211910248e+00 5.194237083581648706e-01 7.595820545131212187e-01 7.942665815574486698e-01
1.547764602742717367e-04 9.794709232286201939e+00 5.233310734506831929e-01 7.223444192784846951e-01 7.913164482961431156e-01
1.543974088837931627e-04 9.794757203714516081e+00 5.234973078158629001e-01 7.202830798113671884e-01 7.576763778616029121e-01
1.541174209637626567e-04 9.795442133774201920e+00 5.235565165994445769e-01 7.201291173935701062e-01 7.737188516295611107e-01
1.537460752332058293e-04 9.795529727527684472e+00 5.216279013029230249e-01 7.382648395692978927e-01 8.034259044032953101e-01
1.533817711348871337e-04 9.795657397740697547e+00 5.255182632316535152e-01 7.004773855419010875e-01 7.743466761269550691e-01
1.530078695256294305e-04 9.795716702983119362e+00 5.190797319267280718e-01 7.630485487418442458e-01 7.935727969636646728e-01
1.527408927909960034e-04 9.796470322716759327e+00 5.262166026426922105e-01 6.938622693030691568e-01 7.773991075799753236e-01
1.524192130354611442e-04 9.796862053198280407e+00 5.241235298807002119e-01 7.146542218052353013e-01 7.810140440038223497e-01
1.520516349607949058e-04 9.796947514954851499e+00 5.249602175667174020e-01 7.064256843925696971e-01 7.729641737320794848e-01
1.517096153150298654e-04 9.797195616202213131e+00 5.220668261319009185e-01 7.336974947825189997e-01 7.793328488356270345e-01
1.513656141075640478e-04 9.797425543812279258e+00 5.191609043454177286e-01 7.621928093191521203e-01 7.931794287434297264e-01
1.510318447319677633e-04 9.797718054950333766e+00 5.256966832087359709e-01 6.989415474123862326e-01 7.970197175102505804e-01
1.506776852920747628e-04 9.797870369064963114e+00 5.253406227069111756e-01 7.021156965165626929e-01 7.878885185187463058e-01
1.503183569704284565e-04 9.797982772938153673e+00 5.210134730957877158e-01 7.442584766448752109e-01 7.605519659652348885e-01
1.499506486277831971e-04 9.798033578918126096e+00 5.190470024302212826e-01 7.633541059834303422e-01 7.753377093123272612e-01
1.496249158308966636e-04 9.798358949449657018e+00 5.252039103014346511e-01 7.034555907616488746e-01 7.919720297057338820e-01
1.492910677383052986e-04 9.798625223253971228e+00 5.216574706822074692e-01 7.376829197309678898e-01 7.909005929752187525e-01
1.489456362381043472e-04 9.798808730011760559e+00 5.260014655489049229e-01 6.960024513081151110e-01 7.730006903813847474e-01
1.486400736227400793e-04 9.799255118479839766e+00 5.234103446733459064e-01 7.212141516654804185e-01 8.039797853233329183e-01
1.482775131831089535e-04 9.799312955159514615e+00 5.200806092785290602e-01 7.530500870049551265e-01 7.889784216714529341e-01
1.480935750786304338e-04 9.800571686119578629e+00 5.228843205517672565e-01 7.265750050612186373e-01 7.985789114863905969e-01
1.477584122519936139e-04 9.800805938486488955e+00 5.234976735800496161e-01 7.203145652387030751e-01 8.040487055006787509e-01
1.476061359599740964e-04 9.802274830952201867e+00 5.218834129407501354e-01 7.361143715858288195e-01 7.603513961427366130e-01
1.472664408446309645e-04 9.802470816999489855e+00 5.258344012982110183e-01 6.976225399127802262e-01 7.711941449458422637e-01
1.469183606674464887e-04 9.802604411000066520e+00 5.234756581471694536e-01 7.209297411817219281e-01 7.916223268291490145e-01
1.466209959064487280e-04 9.803078346310204694e+00 5.263739857956385437e-01 6.924810413063711145e-01 7.819212944992295355e-01
1.462894792908005649e-04 9.803314741657757736e+00 5.225126885470847693e-01 7.297895088312998935e-01 7.572097991388406779e-01
1.459990978469946220e-04 9.803827790664433550e+00 5.189605864051123341e-01 7.641260320359448688e-01 7.802570307694987051e-01
1.456969315211781551e-04 9.804256000832024753e+00 5.243886909187441825e-01 7.116755268078462926e-01 8.023133445660703966e-01
1.453848618731041922e-04 9.804611794119542978e+00 5.231683949205457873e-01 7.234631351205855765e-01 8.041905990441864382e-01
1.450444545947831925e-04 9.804767626951139903e+00 5.254174546923202627e-01 7.018397075496864979e-01 7.968925845600908220e-01
1.447430390929547507e-04 9.805187374234300535e+00 5.226329211227478400e-01 7.284787782654572608e-01 7.599433022385965186e-01
1.445146915459055205e-04 9.806108522087599866e+00 5.255660813365765627e-01 7.001036388553460998e-01 7.956994337681339013e-01
1.441675790118136780e-04 9.806203714194802856e+00 5.239223479416912355e-01 7.157830647957084125e-01 7.749253247872711636e-01
1.438576189085738878e-04 9.806551400958777975e+00 5.247914005449607622e-01 7.077500696269659608e-01 8.010215402182876421e-01
1.435698168487847869e-04 9.807048793551347288e+00 5.245359554163973037e-01 7.102411152390142313e-01 7.616279635570096795e-01
1.432415103401465592e-04 9.807259437302775495e+00 5.194716089653791391e-01 7.594936287040604528e-01 7.921949806012420492e-01
1.429807248887213580e-04 9.807937178292180036e+00 5.254713934698919120e-01 7.009171291383032854e-01 7.919184850785232488e-01
1.427000820820683007e-04 9.808472447795185900e+00 5.221573120226808973e-01 7.328175547915877219e-01 7.850548239920325244e-01
1.423796663666778881e-04 9.808724544518595323e+00 5.256249863177629988e-01 6.997305432306991646e-01 7.694829682412847038e-01
1.420802345814614826e-04 9.809119278399803576e+00 5.190544975979377584e-01 7.632735352672913587e-01 7.914917942954750041e-01
1.419408637733822335e-04 9.810637866666148454e+00 5.230616865549428951e-01 7.245267450441752466e-01 7.575580042164589134e-01
1.416447310864401806e-04 9.811049376982969861e+00 5.213123983764493818e-01 7.415240809578376169e-01 7.596084565390174292e-01
1.413342841337272197e-04 9.811355242007850919e+00 5.247960869082342050e-01 7.074791161253669580e-01 7.684729774828121807e-01
1.411236462244387310e-04 9.812363777788254637e+00 5.194967315869736257e-01 7.591937103462942371e-01 7.942201446012707722e-01
1.408410076859005836e-04 9.812858997194076949e+00 5.230455650000243040e-01 7.251146297346062752e-01 7.795532360472965383e-01
1.405097673810770372e-04 9.813004353189363371e+00 5.234238283008316728e-01 7.207114885769352330e-01 7.656226428878173396e-01
1.401738360739156132e-04 9.813110686702092522e+00 5.228815019961774446e-01 7.266005198813507704e-01 7.675607775528840993e-01
1.399226439713380395e-04 9.813817074944610752e+00 5.261890589941938812e-01 6.940884104401090493e-01 7.850537481331117950e-01
1.396071918141781275e-04 9.814060054400192357e+00 5.244278612817971919e-01 7.111045944035800925e-01 8.001314475713673380e-01
1.393164083570191307e-04 9.814475013461908759e+00 5.251618135259138453e-01 7.040347574094564242e-01 7.675317881731332781e-01
1.391885938603727388e-04 9.816057151990108309e+00 5.189446844629307387e-01 7.643780928602115221e-01 7.794263762986818334e-01
1.389845698051705048e-04 9.817090266478233573e+00 5.204397394674036281e-01 7.498993735355146129e-01 8.005950830555011999e-01
1.386734457091269872e-04 9.817349205828991288e+00 5.190601685301521329e-01 7.633853996595576508e-01 7.794912703513121599e-01
1.384739875537275829e-04 9.818409840596649119e+00 5.241898704948426690e-01 7.138287890351241449e-01 7.988642953752828069e-01
1.383079837943064115e-04 9.819710313195949780e+00 5.250577460355363435e-01 7.052629386251275667e-01 7.988082360044422847e-01
1.379719775756300352e-04 9.819777951596705634e+00 5.211908594739452782e-01 7.429778926001781025e-01 7.952190617845290577e-01
1.376640220228344993e-04 9.820043441725861300e+00 5.238122255879072986e-01 7.173417217665520873e-01 8.022934902287428560e-01
1.376179620224115283e-04 9.822208803038822822e+00 5.235815895468927117e-01 7.195505520505697250e-01 7.592453948381679973e-01
1.373073005744051872e-04 9.822448831893964893e+00 5.223231355866082559e-01 7.316308856337251365e-01 8.034927291434712515e-01
1.369856424333584408e-04 9.822603468685082717e+00 5.258736662095567782e-01 6.974699096299227241e-01 7.805344668222302662e-01
1.367590832800765161e-04 9.823448209724968905e+00 5.242394674954505840e-01 7.130907093398095586e-01 8.017197375264661918e-01
1.364243796438338737e-04 9.823497813935002654e+00 5.219113784141840018e-01 7.353330602112158054e-01 7.676468001866517676e-01
1.361090032190565393e-04 9.823683407074163654e+00 5.241565490748796297e-01 7.136924764140627486e-01 7.994569404251234968e-01
1.358285928716151112e-04 9.824121092404487499e+00 5.242757870639666029e-01 7.127305851800020964e-01 8.015836769082907987e-01
1.355090511049249994e-04 9.824265784016548153e+00 5.198452911596644910e-01 7.554838840513039555e-01 7.947510247275748618e-01
1.352277433341753793e-04 9.824687692838971032e+00 5.253957597035323612e-01 7.016184091268653500e-01 7.815296187721910703e-01
1.349093646159383859e-04 9.824830527856580176e+00 5.218624985809655614e-01 7.360526597265419912e-01 7.589458845911477569e-01
1.345739100159556035e-04 9.824840913065393977e+00 5.217485717625519603e-01 7.368155857763041272e-01 7.897277344990097925e-01
1.342876781729764859e-04 9.825211698899515511e+00 5.254700298613684817e-01 7.010617678223465266e-01 7.705401903684897524e-01
1.339523972781677546e-04 9.825211840749306091e+00 5.209564938844932769e-01 7.445612551162340553e-01 7.733850370173261934e-01
1.336891144098875564e-04 9.825744410872339074e+00 5.255253833968972499e-01 7.008291252310129282e-01 7.733707894217111134e-01
1.334551107492235825e-04 9.826492520331761682e+00 5.208606416432264297e-01 7.461756266573698060e-01 7.736665790148766764e-01
1.331319580275676601e-04 9.826568150076910868e+00 5.238149078684328774e-01 7.176070683707732600e-01 7.756555429247313782e-01
1.328455678568010300e-04 9.826914657743351711e+00 5.234701430843237135e-01 7.203980572438098973e-01 7.608813865400422261e-01
1.325684117484991016e-04 9.827326175369856642e+00 5.227484365992867144e-01 7.277421715867871121e-01 8.016227108599796036e-01
1.323841852578261000e-04 9.828435537780762843e+00 5.227635853151200163e-01 7.269730746677862676e-01 7.781393030797633115e-01
1.320638119160125027e-04 9.828512577486316459e+00 5.243886161682772551e-01 7.119741668093703124e-01 7.944034708406739753e-01
1.317613567097267668e-04 9.828719730747199179e+00 5.190270311056017771e-01 7.635393281768817486e-01 7.803437509278321471e-01
1.315204375364626690e-04 9.829389606175180205e+00 5.218137030666801790e-01 7.365487993672683587e-01 7.589550532579497633e-01
1.312112777606652995e-04 9.829536179462754930e+00 5.251787955837446953e-01 7.037153643834844763e-01 7.895839056012886603e-01
1.309412672053837201e-04 9.829976228827550955e+00 5.253326345608202441e-01 7.022232040468400216e-01 7.841859103491664040e-01
1.306478862966490662e-04 9.830233161576360956e+00 5.255973071523533102e-01 7.001784764805558670e-01 7.783873086978343458e-01
1.303248576072901094e-04 9.830257586161861738e+00 5.214197623893683797e-01 7.407115604130182218e-01 7.674014479614891249e-01
1.300162636522630771e-04 9.830386895753342458e+00 5.201775870998732731e-01 7.526170996199550434e-01 7.970137485226448382e-01
1.296941907190020556e-04 9.830406648285856974e+00 5.233755257454476562e-01 7.213539981293489722e-01 7.599070884001235537e-01
1.294452653786315097e-04 9.830985478729646232e+00 5.232989763322558607e-01 7.219325808711577475e-01 7.656093562385457574e-01
1.291222698574846263e-04 9.830987131913939692e+00 5.247518416066576652e-01 7.084863900663640468e-01 7.881693622553777034e-01
1.288089895328388380e-04 9.831057953849677844e+00 5.208296502733180677e-01 7.462592678233312959e-01 8.002330279046737660e-01
1.285220034884763810e-04 9.831327471155201891e+00 5.224480602866307111e-01 7.308160912482666305e-01 7.698620238376373548e-01
1.282967117396934063e-04 9.832072989933891449e+00 5.229958070615082777e-01 7.249872093314260191e-01 8.018042217039981212e-01
1.280109884168230958e-04 9.832343455346734373e+00 5.236155004701328330e-01 7.193966153710509293e-01 7.645461820454177992e-01
1.278015130231059356e-04 9.833205728970121129e+00 5.194786736838779007e-01 7.590054401893395752e-01 7.812073868570589275e-01
1.275010025988380805e-04 9.833351576193191335e+00 5.205188111692885533e-01 7.488894380848192256e-01 7.955038201307003121e-01
1.272166186644542842e-04 9.833618640355181739e+00 5.254153640188716778e-01 7.014674764880073354e-01 7.775923032441903748e-01
1.270067023215807581e-04 9.834467207357086238e+00 5.253814738818902708e-01 7.018794658047226021e-01 7.717154744052058257e-01
1.267549394345037395e-04 9.834982959714777095e+00 5.249885884472125230e-01 7.060951944216401488e-01 7.938942434435767304e-01
1.264696722644548634e-04 9.835229882584467731e+00 5.199456825711484820e-01 7.548948224884262093e-01 7.942581393759449160e-01
1.262824415219849562e-04 9.836248345801948290e+00 5.201779861944860750e-01 7.521696171147868037e-01 7.916720398574113027e-01
1.259963530846198825e-04 9.836480310865066912e+00 5.229740305426228142e-01 7.257940462369352197e-01 7.867051049381609262e-01
1.257727201946953451e-04 9.837203818257567178e+00 5.207081981754834166e-01 7.474805138702561580e-01 7.653401747624868356e-01
1.256392316176442342e-04 9.838641907010844179e+00 5.217156006030484461e-01 7.375609559575185825e-01 7.592651689408186355e-01
1.253451593567821241e-04 9.838798554945876518e+00 5.234926345380995771e-01 7.204273520061219571e-01 7.598781809934770370e-01
1.250439646753308839e-04 9.838892740972205786e+00 5.248824175109956247e-01 7.070659038362965276e-01 7.685700735987734955e-01
1.247402942788746263e-04 9.838961278338519634e+00 5.234839805185284023e-01 7.202331760387232773e-01 8.005316388387422322e-01
1.244335439876248766e-04 9.838999138265171140e+00 5.199211646625450101e-01 7.546557831896076873e-01 7.872918306319671711e-01
1.241508505994317734e-04 9.839224711420897052e+00 5.192730071187555696e-01 7.611637364408513351e-01 7.758681714093306203e-01
1.238522145172203453e-04 9.839316384520481407e+00 5.243001145524127660e-01 7.129000578619281159e-01 7.836259230657821595e-01
1.235671155761495534e-04 9.839511802520798156e+00 5.191096579523514221e-01 7.627106077437112441e-01 7.816769752754129108e-01
1.232647791559080236e-04 9.839562065854730477e+00 5.234942586613815507e-01 7.199224966279499371e-01 7.772706285740376142e-01
1.230047129117458487e-04 9.839950019099340750e+00 5.217549345616915302e-01 7.371944878289302672e-01 7.592665261656680320e-01
1.227192278872850806e-04 9.840126394042846059e+00 5.226956466746366381e-01 7.276805470983230828e-01 7.936310535041944947e-01
1.224570952118056672e-04 9.840488073571702188e+00 5.215431668112945340e-01 7.391831310104421959e-01 8.019382631410545414e-01
1.222708347216066476e-04 9.841465889109846543e+00 5.228394201293982135e-01 7.266989841383697524e-01 7.585586453932211537e-01
1.219666620490888407e-04 9.841475093603024860e+00 5.222680000155679458e-01 7.326205471861927387e-01 7.888276891552126191e-01
1.217353228031179752e-04 9.842076550875940910e+00 5.234486047116974072e-01 7.204751598005255664e-01 7.669942435176747564e-01
1.214394660232540583e-04 9.842143264701253003e+00 5.191369662265296059e-01 7.625012226139501470e-01 7.884459065692722701e-01
1.211380980034506964e-04 9.842158548721343436e+00 5.229541822014422969e-01 7.251394251745674202e-01 7.890621215299021829e-01
1.208845380279898666e-04 9.842563206960017297e+00 5.250050256978298080e-01 7.059366327102442051e-01 7.730331480269612143e-01
1.206537197764354601e-04 9.843151970836068188e+00 5.211444048209923352e-01 7.434000095252515372e-01 7.947745641702023134e-01
1.203875799537993920e-04 9.843443719129128411e+00 5.195160711792444763e-01 7.589660207080910492e-01 7.925211671451658502e-01
1.201524204051983898e-04 9.843988454947130151e+00 5.249056048012517017e-01 7.063261721114610925e-01 7.824664173097635178e-01
1.198819157775175387e-04 9.844234571219523389e+00 5.214172958137364144e-01 7.404764558737392255e-01 7.603300805095213333e-01
1.196248984142242461e-04 9.844588348676184708e+00 5.248306615793617569e-01 7.076598948089966035e-01 7.741341672054146139e-01
1.194226152844342652e-04 9.845395938870762365e+00 5.220259985607823561e-01 7.349664495653491780e-01 7.866493304603398018e-01
1.192105674819355667e-04 9.846118752179027211e+00 5.202257058176598115e-01 7.521497616255806706e-01 7.688178428306652323e-01
1.189156900723367660e-04 9.846142103334384998e+00 5.236316400669328575e-01 7.193831394246006372e-01 7.897038349954735859e-01
1.186478037743494100e-04 9.846386820696507058e+00 5.220125974770282173e-01 7.347876516572474648e-01 7.600328276829990681e-01
1.183695642942798464e-04 9.846538979184721541e+00 5.206586167576846558e-01 7.477265592926229942e-01 7.637934151399500271e-01
1.180954608498400196e-04 9.846720635767621133e+00 5.259146134598847722e-01 6.968142365919376413e-01 7.769110613447278713e-01
1.178090274987866914e-04 9.846792250501888333e+00 5.226138961693236329e-01 7.292787006725862664e-01 7.817400329851733609e-01
1.175747508045143678e-04 9.847301656474378717e+00 5.197294008203742210e-01 7.567960603839566369e-01 7.702362589081211963e-01
1.173209243394284662e-04 9.847640470971693816e+00 5.201813980143389360e-01 7.524712874438240773e-01 7.975669428017073681e-01
1.170854416776339414e-04 9.848131287134135547e+00 5.208914383322622577e-01 7.453183376271134142e-01 7.668587305879202010e-01
1.168091307970075149e-04 9.848268590075869966e+00 5.222483216895965619e-01 7.326773081374643448e-01 7.979382306290004889e-01
1.166460741017949932e-04 9.849371690642440669e+00 5.201890691907283815e-01 7.525997342643461208e-01 7.917204616823880770e-01
1.164653577319182021e-04 9.850321218366941523e+00 5.240918366937573625e-01 7.146865801926922668e-01 7.635098976187542075e-01
1.162135890564070255e-04 9.850657131093514707e+00 5.206555107070343080e-01 7.477566058776374813e-01 7.640042927200046963e-01
1.159515847079981124e-04 9.850900078880316713e+00 5.257440533216910517e-01 6.984533634508801603e-01 7.915826169593476180e-01
1.156625008462964615e-04 9.850903822997402415e+00 5.248018781334772287e-01 7.073517456280051796e-01 7.771690814747118647e-01
1.153887339260778168e-04 9.851034071123059732e+00 5.240920260255317320e-01 7.148800204475546094e-01 7.748119594006344091e-01
1.151022605523049073e-04 9.851048303538673778e+00 5.191473766538716728e-01 7.624451511869585474e-01 7.869503318314996498e-01
1.148749948491262137e-04 9.851571883942208174e+00 5.250458336114171010e-01 7.049930707370736238e-01 7.819826469313537753e-01
1.146474453840229857e-04 9.852089075294623299e+00 5.240356316159076044e-01 7.149226206046672694e-01 7.994008261977030294e-01
1.144025807241496153e-04 9.852450985574085607e+00 5.228614603381021020e-01 7.262502439528608633e-01 8.000912546592512387e-01
1.141351680066180889e-04 9.852610778399922609e+00 5.192643472902581658e-01 7.611852285382646466e-01 7.860520939484123559e-01
1.139228621973747052e-04 9.853248920079179740e+00 5.199646268853681530e-01 7.543392435612977787e-01 7.935468342697657995e-01
1.136641794284504924e-04 9.853475654620158508e+00 5.259678433993779656e-01 6.962634159391731803e-01 7.819319300696758734e-01
1.134069316778760884e-04 9.853709863438036010e+00 5.208268111485886420e-01 7.458438512517980845e-01 7.743611424619654127e-01
1.133335340941298784e-04 9.855562448464622705e+00 5.228566565518268927e-01 7.262974171614112739e-01 7.999380269973791480e-01
1.130909125221034154e-04 9.855919378946195408e+00 5.215102827566592270e-01 7.397504150404353718e-01 7.988527934406617348e-01
1.128129227266999558e-04 9.855958243787362960e+00 5.242371253636781692e-01 7.129208904222706922e-01 7.664457215694940873e-01
1.127060685556329330e-04 9.857510614690088602e+00 5.236978678433813483e-01 7.180484650047672668e-01 7.694953673364235414e-01
1.124337008016222309e-04 9.857591069821026508e+00 5.247663960430700714e-01 7.076929256637362053e-01 7.886944180481617606e-01
1.122149442873009606e-04 9.858143525615906455e+00 5.194190167894146004e-01 7.599546545740992753e-01 7.811413227667944881e-01
1.119410547107905493e-04 9.858199783632311863e+00 5.196302637098061394e-01 7.575970131532252516e-01 7.903535653881270662e-01
1.116635532805837337e-04 9.858217709804169004e+00 5.214926379993608530e-01 7.395452223758519628e-01 7.995616316660120182e-01
1.113886454095607275e-04 9.858252744098082943e+00 5.229869731191328919e-01 7.250097600470021275e-01 7.991043484573243649e-01
1.111805104122892462e-04 9.858882448484347805e+00 5.241032774117349025e-01 7.140996674417373624e-01 7.734324023015080041e-01
1.110044431485235290e-04 9.859797576981593537e+00 5.219491735138297450e-01 7.356963178795712377e-01 7.804011425233622345e-01
1.107708269194675638e-04 9.860190792799622628e+00 5.200307662156741229e-01 7.541171448519007336e-01 7.766005069158246066e-01
1.105032055511357732e-04 9.860271878154875935e+00 5.228685067743257253e-01 7.263338457347090493e-01 8.016381741200353517e-01
1.102490893013932465e-04 9.860469602093308694e+00 5.219117808162850869e-01 7.359915014948160694e-01 7.710818209884073848e-01
1.099858531023641399e-04 9.860579097466645848e+00 5.224213416728937798e-01 7.310086471314171108e-01 7.969441579643667950e-01
1.097135839437046408e-04 9.860600535830752023e+00 5.211277782926377888e-01 7.430176499384191224e-01 7.669266893972439547e-01
1.094804227522615036e-04 9.860973093726851602e+00 5.213128062222115444e-01 7.417601725245990263e-01 7.706238045519553381e-01
1.092215818912213137e-04 9.861106028255097300e+00 5.257982877729284743e-01 6.979943625049884748e-01 7.904409970576753430e-01
1.090454094574384381e-04 9.861991744107488245e+00 5.252586907165098795e-01 7.033984656375017464e-01 7.726475984192544555e-01
1.087753330218069366e-04 9.862011938273028022e+00 5.229004872091010947e-01 7.256688709467435938e-01 7.795855270732543474e-01
1.085219947396637817e-04 9.862180217036190299e+00 5.206853225152011655e-01 7.472390798647458032e-01 7.918096630712497808e-01
1.085000467549755639e-04 9.864477952007144168e+00 5.233963778416201862e-01 7.208716565732850023e-01 7.818114840746114291e-01
1.082766361191922244e-04 9.864916745867082781e+00 5.253601603109882001e-01 7.021779014343508818e-01 7.709837950654978567e-01
1.080094051646845061e-04 9.864945656296031373e+00 5.243745663823942138e-01 7.121423172844247862e-01 7.800666963387677955e-01
1.077788307947293820e-04 9.865308612479145367e+00 5.239989131884971174e-01 7.156732173917073059e-01 7.965984591002831516e-01
1.075193492799474110e-04 9.865398172777990027e+00 5.230946456943291745e-01 7.242630506115698141e-01 7.600037134150178231e-01
1.072703409514774541e-04 9.865579547151613227e+00 5.232529414103751497e-01 7.226735127578218787e-01 8.012374730600518857e-01
1.070191234151670831e-04 9.865734890104283394e+00 5.259808878991777403e-01 6.962128350068882421e-01 7.837875547101577078e-01
1.067615606650685201e-04 9.865825290978641249e+00 5.208546278213501690e-01 7.462215706399430992e-01 7.765116036483162842e-01
1.066598892554015027e-04 9.867372514981697762e+00 5.232907773357873271e-01 7.222923606328675028e-01 7.599928880434805301e-01
1.064267553569653855e-04 9.867684353523888063e+00 5.256452934551136824e-01 6.993138247566378363e-01 7.816843366970167573e-01
1.061931482595392936e-04 9.867986937501651568e+00 5.230619918263990087e-01 7.248224676879716499e-01 7.953035347164425506e-01
1.059903917624907137e-04 9.868575794358871889e+00 5.242212361561466860e-01 7.133861834393695478e-01 7.987387331006745583e-01
1.057329400391645484e-04 9.868643829510915566e+00 5.254272150098941996e-01 7.017030827061351284e-01 7.925074484713261480e-01
1.055193144536735261e-04 9.869121359655421699e+00 5.206183984737491333e-01 7.481224105372240585e-01 7.650409540502690620e-01
1.052570786574164485e-04 9.869133074058625610e+00 5.250560699602089265e-01 7.052645141997565537e-01 7.957058542580667249e-01
1.050064457348331889e-04 9.869249084329435817e+00 5.208632389646626892e-01 7.457654713957133641e-01 7.636120783530170320e-01
1.047668027149215844e-04 9.869464301823256847e+00 5.192823925450644751e-01 7.610639534915770721e-01 7.816446425356567973e-01
1.045718875858690322e-04 9.870102102484000994e+00 5.253788630423740225e-01 7.022190508251033858e-01 7.741422020227182177e-01
1.044798408865164240e-04 9.871721490723711412e+00 5.209961840236033703e-01 7.442682652331703563e-01 7.948624443298304421e-01
1.042281910003099070e-04 9.871809987861229985e+00 5.199167397632127319e-01 7.548226943605189643e-01 7.920659736671995521e-01
1.040370530693098043e-04 9.872474463306778247e+00 5.258897975282257331e-01 6.970975454011766326e-01 7.864325586847287219e-01
1.037814092869802853e-04 9.872514201515025789e+00 5.234635365908705262e-01 7.210046810762338332e-01 7.872177238218175388e-01
1.035547584093062136e-04 9.872827887660822199e+00 5.198751357519140193e-01 7.554190435113184998e-01 7.707286503882501139e-01
1.033813239032748256e-04 9.873651673974922716e+00 5.258532278266505600e-01 6.974901178042977046e-01 7.788980382799254309e-01
1.031426451879438383e-04 9.873840282976159344e+00 5.225224938943310304e-01 7.299072454136246169e-01 7.996413434372641182e-01
1.028857640052924905e-04 9.873846633515189097e+00 5.198530665077065738e-01 7.556435444205864549e-01 7.937074951744121920e-01
1.026978741328952007e-04 9.874518765048495794e+00 5.209368248855540395e-01 7.454261274030584694e-01 7.890360897686228281e-01
1.024535799422109973e-04 9.874637165490691260e+00 5.209713999115506144e-01 7.451138313591311180e-01 7.817925563574295023e-01
1.022053759475945899e-04 9.874711626718404744e+00 5.237339786323763624e-01 7.176638863146888037e-01 7.740438102182105595e-01
1.019551106416945727e-04 9.874759972772681138e+00 5.251175322064327577e-01 7.044438237415673321e-01 7.717896357013920294e-01
1.017216382157680324e-04 9.874967393678646843e+00 5.207798072794709299e-01 7.465294163874418576e-01 7.648742476305727678e-01
1.014817849125058811e-04 9.875106671492360988e+00 5.213405917182524218e-01 7.415596810870765943e-01 7.826607126617962651e-01
1.013487175036606041e-04 9.876294566790642548e+00 5.220730541435500971e-01 7.339364395330815194e-01 7.995823975133670158e-01
1.011231196809708093e-04 9.876566129303382624e+00 5.213036994640770638e-01 7.419139025900953754e-01 7.833105100879670379e-01
1.009695407792885114e-04 9.877546243020555394e+00 5.229923670787982593e-01 7.252202174201872742e-01 7.600940509848174154e-01
1.007577033656109373e-04 9.877946006213740304e+00 5.251304250101285209e-01 7.047313518322153580e-01 7.834886511399637987e-01
1.006456862133288589e-04 9.879333639991239480e+00 5.217309411440720357e-01 7.374065255710205991e-01 8.003153016492055016e-01
1.003979588938802271e-04 9.879369225414055933e+00 5.200893876322005838e-01 7.531496099420744716e-01 7.721030203651951807e-01
1.001963721248092122e-04 9.879859329761378817e+00 5.208857349090552091e-01 7.457520872658358613e-01 7.663511869604242577e-01
9.995323240479230681e-05 9.879929748746818063e+00 5.204695631130162869e-01 7.493583804107528668e-01 7.902271033064501848e-01
9.985167986391858363e-05 9.881413231700614475e+00 5.215750655563601290e-01 7.389056750892234460e-01 7.613366834701703612e-01
9.963555541300183574e-05 9.881746431051182000e+00 5.201531427178512912e-01 7.526145255677201273e-01 7.948401348293608892e-01
9.940251166455696386e-05 9.881904729703705925e+00 5.235135388471942042e-01 7.198100774304442284e-01 7.923542744082613387e-01
9.922980778085584434e-05 9.882665798922422695e+00 5.245103535942466921e-01 7.102760258682025984e-01 7.695630870126735079e-01
9.899893654122818515e-05 9.882836456174414863e+00 5.252288354121186220e-01 7.033015028913102151e-01 7.871027393429649299e-01
9.878658972925898280e-05 9.883189212161555659e+00 5.237631185063940098e-01 7.175305026855872681e-01 7.651880319873699543e-01
9.866360764393424768e-05 9.884443509671873684e+00 5.227080277136251230e-01 7.280823133340804665e-01 7.995320869816937570e-01
9.842168456417259932e-05 9.884488499472396938e+00 5.240333994167366560e-01 7.154059874404119501e-01 7.915492805850228297e-01
9.822803868207045442e-05 9.885019049004863945e+00 5.228795225330896690e-01 7.265610671775006857e-01 7.955926980280676464e-01
9.798896718946413606e-05 9.885082240738979564e+00 5.248904861834216007e-01 7.070751983704433030e-01 7.809606372207836822e-01
9.779594951733553419e-05 9.885610508310266553e+00 5.235459030548526016e-01 7.199876755362034642e-01 7.983217657558536740e-01
9.755480494774796405e-05 9.885641670217141908e+00 5.218371880549670383e-01 7.364614149737829241e-01 7.997266520037109583e-01
9.731277123624716729e-05 9.885657584966022426e+00 5.197573768410711503e-01 7.564518847554847492e-01 7.914030434767375111e-01
9.710252259413347411e-05 9.885994702407410628e+00 5.205322555028488729e-01 7.487747265294663057e-01 7.732495786948933025e-01
9.688256008764581633e-05 9.886226872348316874e+00 5.227112202339572189e-01 7.276975600260424670e-01 7.980271041170756696e-01
