logz logzerr logvol nlive logl logwt insert_order
-3.288254148034951641e+00 2.372137564802846155e-01 -1.377749999999940123e+01 4.000000000000000000e+02 9.175372722714804752e+00 -1.059484156397590837e+01 6.500000000000000222e-02
-3.287583269778754591e+00 2.371893622162830895e-01 -1.377999999999940073e+01 4.000000000000000000e+02 9.177059530319176872e+00 -1.059565475637153753e+01 4.799999999999999822e-01
-3.286913386081704136e+00 2.367745439708936472e-01 -1.378249999999940023e+01 4.000000000000000000e+02 9.178662138873999510e+00 -1.059655214781671262e+01 1.350000000000000089e-01
-3.286244551103666200e+00 2.366854682122991882e-01 -1.378499999999939973e+01 4.000000000000000000e+02 9.179197466252217552e+00 -1.059851682043849586e+01 8.699999999999999956e-01
-3.285577474603769144e+00 2.371589531146563179e-01 -1.378749999999939924e+01 4.000000000000000000e+02 9.182944580459826867e+00 -1.059726970623088427e+01 2.000000000000000042e-02
-3.284910011191249257e+00 2.368944385842317035e-01 -1.378999999999939874e+01 4.000000000000000000e+02 9.182973179015773368e+00 -1.059974110767493904e+01 6.949999999999999512e-01
-3.284244638875776889e+00 2.365358731791148694e-01 -1.379249999999939824e+01 4.000000000000000000e+02 9.183257494155139256e+00 -1.060195679253557088e+01 8.649999999999999911e-01
-3.283581180142319145e+00 2.364314512153380676e-01 -1.379499999999939774e+01 4.000000000000000000e+02 9.185082834853195877e+00 -1.060263145183751554e+01 4.000000000000000083e-02
-3.282918608307392905e+00 2.362867374143566568e-01 -1.379749999999939725e+01 4.000000000000000000e+02 9.185165760554951930e+00 -1.060504852613575721e+01 1.854999999999999982e+00
-3.282258073147768407e+00 2.361704457193002649e-01 -1.379999999999939675e+01 4.000000000000000000e+02 9.185774465846911596e+00 -1.060693982084379883e+01 1.175000000000000044e+00
-3.281599220858230748e+00 2.361484085357305474e-01 -1.380249999999939625e+01 4.000000000000000000e+02 9.186620775902445857e+00 -1.060859351078826229e+01 8.900000000000000133e-01
-3.280941889931999533e+00 2.363612591155473119e-01 -1.380499999999939575e+01 4.000000000000000000e+02 9.187526963959712134e+00 -1.061018732273099729e+01 1.049999999999999961e-01
-3.280286036602688693e+00 2.369617764286601758e-01 -1.380749999999939526e+01 4.000000000000000000e+02 9.187785381031931209e+00 -1.061242890565877595e+01 1.004999999999999893e+00
-3.279632080195941324e+00 2.365021014476883232e-01 -1.380999999999939476e+01 4.000000000000000000e+02 9.187992998064673955e+00 -1.061472128862603448e+01 9.949999999999999956e-01
-3.278980047103919215e+00 2.364546957621950773e-01 -1.381249999999939426e+01 4.000000000000000000e+02 9.189133396826623112e+00 -1.061608088986408305e+01 4.149999999999999800e-01
-3.278329323919411564e+00 2.366223340508777084e-01 -1.381499999999939376e+01 4.000000000000000000e+02 9.189690752122311679e+00 -1.061802353456839576e+01 1.250000000000000000e+00
-3.277680285566348495e+00 2.365744923613275208e-01 -1.381749999999939327e+01 4.000000000000000000e+02 9.191020720634602625e+00 -1.061919356605610254e+01 1.745000000000000107e+00
-3.277032426404175247e+00 2.367852161944232481e-01 -1.381999999999939277e+01 4.000000000000000000e+02 9.193373467590570058e+00 -1.061934081910013639e+01 2.899999999999999800e-01
-3.276385081991366466e+00 2.366835877600900473e-01 -1.382249999999939227e+01 4.000000000000000000e+02 9.201017984329373789e+00 -1.061419630236133038e+01 1.889999999999999902e+00
-3.275734820751680321e+00 2.367003528126982170e-01 -1.382499999999939178e+01 4.000000000000000000e+02 9.205243148315849666e+00 -1.061247113837485578e+01 1.554999999999999938e+00
-3.275083860396178714e+00 2.365923440714652604e-01 -1.382749999999939128e+01 4.000000000000000000e+02 9.205433224187988372e+00 -1.061478106250271480e+01 1.979999999999999982e+00
-3.274434823984053722e+00 2.365002249648964494e-01 -1.382999999999939078e+01 4.000000000000000000e+02 9.208773932708833598e+00 -1.061394035398187086e+01 1.620000000000000107e+00
-3.273785663198201412e+00 2.361179501177645412e-01 -1.383249999999939028e+01 4.000000000000000000e+02 9.210643503860659109e+00 -1.061457078283004307e+01 1.104999999999999982e+00
-3.273137332271495836e+00 2.361273154219147019e-01 -1.383499999999938979e+01 4.000000000000000000e+02 9.215866892753533435e+00 -1.061184739393717003e+01 4.000000000000000222e-01
-3.272487655061129708e+00 2.361376185210240786e-01 -1.383749999999938929e+01 4.000000000000000000e+02 9.217356537985349263e+00 -1.061285774870535192e+01 1.169999999999999929e+00
-3.271839055091656956e+00 2.360115048309990859e-01 -1.383999999999938879e+01 4.000000000000000000e+02 9.218147949873156222e+00 -1.061456633681754624e+01 1.625000000000000000e+00
-3.271191981699840490e+00 2.361290488405280441e-01 -1.384249999999938829e+01 4.000000000000000000e+02 9.218190183242034763e+00 -1.061702410344866543e+01 1.050000000000000044e+00
-3.270546913604864159e+00 2.359135504025431929e-01 -1.384499999999938780e+01 4.000000000000000000e+02 9.218415281477762235e+00 -1.061929900521293924e+01 1.600000000000000089e+00
-3.269903725737225209e+00 2.357895993803386381e-01 -1.384749999999938730e+01 4.000000000000000000e+02 9.218467528419548529e+00 -1.062174675827115067e+01 1.360000000000000098e+00
-3.269262522219717138e+00 2.357369729199058073e-01 -1.384999999999938680e+01 4.000000000000000000e+02 9.219419098439908922e+00 -1.062329518825079155e+01 1.729999999999999982e+00
-3.268622720718353580e+00 2.355139127486734485e-01 -1.385249999999938630e+01 4.000000000000000000e+02 9.220814475442347558e+00 -1.062439981124835064e+01 7.449999999999999956e-01
-3.267984033973478031e+00 2.355639366771580256e-01 -1.385499999999938581e+01 4.000000000000000000e+02 9.221702102936964351e+00 -1.062601218375373513e+01 5.300000000000000266e-01
-3.267346782875840461e+00 2.352849038280439009e-01 -1.385749999999938531e+01 4.000000000000000000e+02 9.223042757564694938e+00 -1.062717152912600227e+01 8.850000000000000089e-01
-3.266710675269714148e+00 2.350476329045137203e-01 -1.385999999999938481e+01 4.000000000000000000e+02 9.223228619489837854e+00 -1.062948566720086063e+01 5.050000000000000044e-01
-3.266076440977578876e+00 2.349197791480432951e-01 -1.386249999999938431e+01 4.000000000000000000e+02 9.223415873319051883e+00 -1.063179841337164433e+01 5.949999999999999734e-01
-3.265444072420171651e+00 2.351593614578123825e-01 -1.386499999999938382e+01 4.000000000000000000e+02 9.224367003099427365e+00 -1.063334728359127013e+01 1.870000000000000107e+00
-3.264813081271721984e+00 2.352349176157408628e-01 -1.386749999999938332e+01 4.000000000000000000e+02 9.224903048772542746e+00 -1.063531123791815247e+01 1.794999999999999929e+00
-3.264183724873794379e+00 2.353110362541632472e-01 -1.386999999999938282e+01 4.000000000000000000e+02 9.225348918159163247e+00 -1.063736536853153325e+01 7.399999999999999911e-01
-3.263556054552376295e+00 2.355271715400532595e-01 -1.387249999999938233e+01 4.000000000000000000e+02 9.226344695557523679e+00 -1.063886959113317054e+01 6.850000000000000533e-01
-3.262929720512993903e+00 2.353709714034469547e-01 -1.387499999999938183e+01 4.000000000000000000e+02 9.226624445271653485e+00 -1.064108984141904202e+01 1.820000000000000062e+00
-3.262305166295215830e+00 2.356054117866761000e-01 -1.387749999999938133e+01 4.000000000000000000e+02 9.227348632122629013e+00 -1.064286565456806422e+01 5.899999999999999689e-01
-3.261682108972798755e+00 2.355544733627935594e-01 -1.387999999999938083e+01 4.000000000000000000e+02 9.227881970268816403e+00 -1.064483231642187810e+01 5.500000000000000444e-01
-3.261060662605754779e+00 2.356485210079575787e-01 -1.388249999999938034e+01 4.000000000000000000e+02 9.228589782363570748e+00 -1.064662450432712149e+01 1.070000000000000062e+00
-3.260440713909969812e+00 2.354715413292268467e-01 -1.388499999999937984e+01 4.000000000000000000e+02 9.228730301892838384e+00 -1.064898398479785513e+01 1.604999999999999982e+00
-3.259822608988618420e+00 2.353230842011401203e-01 -1.388749999999937934e+01 4.000000000000000000e+02 9.228951759464012028e+00 -1.065126252722667921e+01 1.199999999999999956e+00
-3.259206291357800822e+00 2.352908671468202095e-01 -1.388999999999937884e+01 4.000000000000000000e+02 9.229485089886271254e+00 -1.065322919680442126e+01 3.250000000000000111e-01
-3.258591563124754398e+00 2.351637038934406010e-01 -1.389249999999937835e+01 4.000000000000000000e+02 9.230123995602326659e+00 -1.065509029108836359e+01 1.004999999999999893e+00
-3.257978354501247509e+00 2.352984368415167449e-01 -1.389499999999937785e+01 4.000000000000000000e+02 9.230171007056684473e+00 -1.065754327963400705e+01 4.000000000000000083e-02
-3.257367022642948307e+00 2.351323403895382858e-01 -1.389749999999937735e+01 4.000000000000000000e+02 9.231917645250575788e+00 -1.065829664144011346e+01 1.040000000000000036e+00
-3.256756524241914974e+00 2.353095657736771762e-01 -1.389999999999937685e+01 4.000000000000000000e+02 9.232266479557335259e+00 -1.066044780713335527e+01 9.100000000000000311e-01
-3.256147708994049594e+00 2.352455626501857577e-01 -1.390249999999937636e+01 4.000000000000000000e+02 9.232816405419645989e+00 -1.066239788127104227e+01 3.049999999999999933e-01
-3.255540449173201623e+00 2.351767480857623882e-01 -1.390499999999937586e+01 4.000000000000000000e+02 9.234767748432400225e+00 -1.066294653825828931e+01 7.349999999999999867e-01
-3.254933890675932417e+00 2.354643421302559658e-01 -1.390749999999937536e+01 4.000000000000000000e+02 9.236548400188471675e+00 -1.066366588650221559e+01 7.750000000000000222e-01
-3.254328135642349906e+00 2.352284345326437764e-01 -1.390999999999937486e+01 4.000000000000000000e+02 9.238189877584307652e+00 -1.066452440910638089e+01 1.155000000000000027e+00
-3.253723266685224491e+00 2.348107783373175883e-01 -1.391249999999937437e+01 4.000000000000000000e+02 9.238300819893954241e+00 -1.066691346679673202e+01 2.999999999999999889e-02
-3.253120205408065235e+00 2.347628079277354896e-01 -1.391499999999937387e+01 4.000000000000000000e+02 9.238634285526726941e+00 -1.066908000116396060e+01 1.810000000000000053e+00
-3.252518811554547806e+00 2.348193431583838475e-01 -1.391749999999937337e+01 4.000000000000000000e+02 9.238642468453011958e+00 -1.067157181823767331e+01 1.564999999999999947e+00
-3.251919274508311641e+00 2.351420977783157951e-01 -1.391999999999937287e+01 4.000000000000000000e+02 9.239383868477107242e+00 -1.067333041821357931e+01 3.549999999999999822e-01
-3.251321149164704494e+00 2.355076901913462362e-01 -1.392249999999937238e+01 4.000000000000000000e+02 9.243388506829440132e+00 -1.067182577986124414e+01 8.500000000000000611e-02
-3.250722481529201513e+00 2.354455950367879136e-01 -1.392499999999937188e+01 4.000000000000000000e+02 9.244756621617433723e+00 -1.067295766507325183e+01 1.935000000000000053e+00
-3.250124848714495585e+00 2.353441360395826243e-01 -1.392749999999937138e+01 4.000000000000000000e+02 9.245196334698032814e+00 -1.067501795199265047e+01 1.844999999999999973e+00
-3.249528801778035270e+00 2.355882869112121691e-01 -1.392999999999937089e+01 4.000000000000000000e+02 9.246502983281988719e+00 -1.067621130340869584e+01 1.195000000000000062e+00
-3.248933820136347794e+00 2.355955247379011575e-01 -1.393249999999937039e+01 4.000000000000000000e+02 9.246766294221863802e+00 -1.067844799246881848e+01 5.949999999999999734e-01
-3.248340520404617404e+00 2.357360162675904425e-01 -1.393499999999936989e+01 4.000000000000000000e+02 9.247744861298643926e+00 -1.067996942539203964e+01 5.000000000000000278e-02
-3.247748473646546508e+00 2.353764467273024574e-01 -1.393749999999936939e+01 4.000000000000000000e+02 9.248474105733636819e+00 -1.068174018095704447e+01 2.700000000000000178e-01
-3.247157823714024172e+00 2.352173630521981751e-01 -1.393999999999936890e+01 4.000000000000000000e+02 9.248846938308579624e+00 -1.068386734838210295e+01 8.149999999999999467e-01
-3.246568776408630619e+00 2.360815960888223708e-01 -1.394249999999936840e+01 4.000000000000000000e+02 9.250277191973378166e+00 -1.068493709471730213e+01 8.649999999999999911e-01
-3.245980705114189124e+00 2.360169231478941032e-01 -1.394499999999936790e+01 4.000000000000000000e+02 9.250788521852754798e+00 -1.068692576483792678e+01 6.999999999999999556e-01
-3.245394146733055596e+00 2.362776861967763875e-01 -1.394749999999936740e+01 4.000000000000000000e+02 9.254928478050436169e+00 -1.068528580864024313e+01 1.610000000000000098e+00
-3.244806970328515394e+00 2.355109329668289841e-01 -1.394999999999936691e+01 4.000000000000000000e+02 9.257116516685037766e+00 -1.068559777000564281e+01 1.800000000000000044e+00
-3.244220321484416747e+00 2.356275037994883248e-01 -1.395249999999936641e+01 4.000000000000000000e+02 9.257494633323796407e+00 -1.068771965336688190e+01 6.600000000000000311e-01
-3.243635258983576186e+00 2.353677790306775985e-01 -1.395499999999936591e+01 4.000000000000000000e+02 9.258175935094980602e+00 -1.068953835159569898e+01 1.260000000000000009e+00
-3.243051600734246698e+00 2.355371483122035148e-01 -1.395749999999936541e+01 4.000000000000000000e+02 9.258510663435664867e+00 -1.069170362325501245e+01 1.250000000000000000e+00
-3.242469544251109781e+00 2.353412598279636947e-01 -1.395999999999936492e+01 4.000000000000000000e+02 9.259094006224653839e+00 -1.069362028046602475e+01 1.495000000000000107e+00
-3.241888939923331048e+00 2.353357159435956747e-01 -1.396249999999936442e+01 4.000000000000000000e+02 9.259506585950990853e+00 -1.069570770073968546e+01 5.050000000000000044e-01
-3.241309882149729926e+00 2.354401911979345230e-01 -1.396499999999936392e+01 4.000000000000000000e+02 9.260395348069103250e+00 -1.069731893862157435e+01 1.294999999999999929e+00
-3.240732090929946629e+00 2.348632712659783350e-01 -1.396749999999936342e+01 4.000000000000000000e+02 9.262096175700150980e+00 -1.069811811099052434e+01 5.849999999999999645e-01
-3.240155094530805524e+00 2.346026592507866326e-01 -1.396999999999936293e+01 4.000000000000000000e+02 9.262147614069816015e+00 -1.070056667262086059e+01 9.150000000000000355e-01
-3.239579840728235460e+00 2.345054228524496576e-01 -1.397249999999936243e+01 4.000000000000000000e+02 9.262198252412614963e+00 -1.070301603427805937e+01 1.770000000000000018e+00
-3.239006323720476033e+00 2.343033635604213349e-01 -1.397499999999936193e+01 4.000000000000000000e+02 9.262206743501643302e+00 -1.070550754318903230e+01 2.000000000000000042e-02
-3.238434561364371245e+00 2.341867373954422404e-01 -1.397749999999936144e+01 4.000000000000000000e+02 9.264711654684450792e+00 -1.070550263200622254e+01 1.715000000000000080e+00
-3.237863122928028137e+00 2.342556466397297255e-01 -1.397999999999936094e+01 4.000000000000000000e+02 9.265495728409694820e+00 -1.070721855828097979e+01 5.699999999999999512e-01
-3.237292989713933533e+00 2.342767705258741451e-01 -1.398249999999936044e+01 4.000000000000000000e+02 9.268227434896747496e+00 -1.070698685179392484e+01 1.110000000000000098e+00
-3.236723049360546334e+00 2.342208043638122072e-01 -1.398499999999935994e+01 4.000000000000000000e+02 9.269702596668928152e+00 -1.070801169002174547e+01 4.600000000000000200e-01
-3.236154016953092682e+00 2.343767652423736636e-01 -1.398749999999935945e+01 4.000000000000000000e+02 9.270400976236796708e+00 -1.070981331045387464e+01 1.350000000000000089e-01
-3.235586331543843119e+00 2.343909702200802359e-01 -1.398999999999935895e+01 4.000000000000000000e+02 9.273026250993023467e+00 -1.070968803569764916e+01 1.929999999999999938e+00
-3.235018897157892148e+00 2.344078457552647987e-01 -1.399249999999935845e+01 4.000000000000000000e+02 9.275256478225466950e+00 -1.070995780846520340e+01 1.889999999999999902e+00
-3.234451937498673768e+00 2.340714733348810694e-01 -1.399499999999935795e+01 4.000000000000000000e+02 9.278089048668892502e+00 -1.070962523802177913e+01 9.749999999999999778e-01
-3.233885110675461583e+00 2.340695070683138368e-01 -1.399749999999935746e+01 4.000000000000000000e+02 9.278365688163800584e+00 -1.071184859852686877e+01 1.650000000000000078e-01
-3.233319862754627128e+00 2.338929518281198661e-01 -1.399999999999935696e+01 4.000000000000000000e+02 9.282478582551025426e+00 -1.071023570413964521e+01 1.030000000000000027e+00
-3.232754022511095560e+00 2.338401037872124000e-01 -1.400249999999935646e+01 4.000000000000000000e+02 9.283588856691277869e+00 -1.071162542999939049e+01 5.899999999999999689e-01
-3.232189287412228662e+00 2.337172729790870929e-01 -1.400499999999935596e+01 4.000000000000000000e+02 9.284275319835284535e+00 -1.071343896685538510e+01 1.274999999999999911e+00
-3.231625893433328844e+00 2.341851778313423504e-01 -1.400749999999935547e+01 4.000000000000000000e+02 9.284577472166029466e+00 -1.071563681452463790e+01 1.780000000000000027e+00
-3.231064052539203146e+00 2.345309627660087382e-01 -1.400999999999935497e+01 4.000000000000000000e+02 9.284624604448856289e+00 -1.071808968224181235e+01 3.750000000000000000e-01
-3.230503902407502181e+00 2.337445875520650085e-01 -1.401249999999935447e+01 4.000000000000000000e+02 9.286622468290623544e+00 -1.071859181840004283e+01 3.549999999999999822e-01
-3.229944346833307556e+00 2.339864256713614366e-01 -1.401499999999935397e+01 4.000000000000000000e+02 9.286861447517773982e+00 -1.072085283917289367e+01 1.060000000000000053e+00
-3.229386366864988034e+00 2.341706038700021031e-01 -1.401749999999935348e+01 4.000000000000000000e+02 9.286880581874505936e+00 -1.072333370481615944e+01 1.514999999999999902e+00
-3.228830079467076786e+00 2.345501558537607667e-01 -1.401999999999935298e+01 4.000000000000000000e+02 9.287229637850311192e+00 -1.072548464884035546e+01 5.150000000000000133e-01
-3.228275295614074114e+00 2.351808729461361269e-01 -1.402249999999935248e+01 4.000000000000000000e+02 9.287240826424881135e+00 -1.072797346026578325e+01 5.250000000000000222e-01
-3.227722197265411985e+00 2.353945302450320964e-01 -1.402499999999935199e+01 4.000000000000000000e+02 9.287570416270293450e+00 -1.073014387042037221e+01 5.100000000000000089e-01
-3.227170602820553125e+00 2.350879035508390835e-01 -1.402749999999935149e+01 4.000000000000000000e+02 9.289625906096734553e+00 -1.073058838059392883e+01 6.149999999999999911e-01
-3.226619557396624760e+00 2.350427588731308914e-01 -1.402999999999935099e+01 4.000000000000000000e+02 9.290082926888377557e+00 -1.073263135980228711e+01 1.250000000000000000e+00
-3.226069939153481059e+00 2.351480763226159731e-01 -1.403249999999935049e+01 4.000000000000000000e+02 9.291307812630714480e+00 -1.073390647405994791e+01 1.840000000000000080e+00
-3.225521322627342702e+00 2.353192944441322154e-01 -1.403499999999935000e+01 4.000000000000000000e+02 9.294181477387393642e+00 -1.073353280930327003e+01 7.149999999999999689e-01
-3.224972802047923803e+00 2.354973471780447414e-01 -1.403749999999934950e+01 4.000000000000000000e+02 9.295188434632484231e+00 -1.073502585205817716e+01 1.229999999999999982e+00
-3.224425399859541130e+00 2.355103199276495085e-01 -1.403999999999934900e+01 4.000000000000000000e+02 9.297696227973801797e+00 -1.073501805871686088e+01 2.000000000000000042e-02
-3.223878292893774589e+00 2.355588214223167665e-01 -1.404249999999934850e+01 4.000000000000000000e+02 9.299264095916619510e+00 -1.073595019077404089e+01 1.550000000000000044e+00
-3.223331994410844281e+00 2.355441231949644276e-01 -1.404499999999934801e+01 4.000000000000000000e+02 9.301150535450917189e+00 -1.073656375123974449e+01 1.850000000000000089e+00
-3.222786329017036877e+00 2.354857780330175954e-01 -1.404749999999934751e+01 4.000000000000000000e+02 9.303752157719582527e+00 -1.073646212897107688e+01 1.695000000000000062e+00
-3.222240905802357336e+00 2.358416371670342127e-01 -1.404999999999934701e+01 4.000000000000000000e+02 9.308453748096617630e+00 -1.073426053859404306e+01 4.799999999999999822e-01
-3.221694578774140449e+00 2.358218089882286872e-01 -1.405249999999934651e+01 4.000000000000000000e+02 9.308560736201016539e+00 -1.073665355048964187e+01 8.999999999999999667e-02
-3.221149854791830691e+00 2.357342511871063917e-01 -1.405499999999934602e+01 4.000000000000000000e+02 9.309378595910093424e+00 -1.073833569078056627e+01 8.800000000000000044e-01
-3.220606342157054325e+00 2.357123125259481256e-01 -1.405749999999934552e+01 4.000000000000000000e+02 9.309538257458276789e+00 -1.074067602923238063e+01 1.370000000000000107e+00
-3.220064394249825046e+00 2.361831561926069356e-01 -1.405999999999934502e+01 4.000000000000000000e+02 9.309555448740667316e+00 -1.074315883794999138e+01 1.560000000000000053e+00
-3.219524082684327215e+00 2.362177105891730411e-01 -1.406249999999934452e+01 4.000000000000000000e+02 9.310444948557139000e+00 -1.074476933813351742e+01 1.300000000000000044e+00
-3.218984931665566762e+00 2.362001075412080708e-01 -1.406499999999934403e+01 4.000000000000000000e+02 9.310545856150497457e+00 -1.074716843054016024e+01 5.000000000000000104e-03
-3.218447362053604710e+00 2.364248532456844631e-01 -1.406749999999934353e+01 4.000000000000000000e+02 9.310989461397745970e+00 -1.074922482529290946e+01 1.540000000000000036e+00
-3.217911184697781923e+00 2.365681934313647039e-01 -1.406999999999934303e+01 4.000000000000000000e+02 9.312198987764205071e+00 -1.075051529892645163e+01 5.899999999999999689e-01
-3.217375985595078536e+00 2.366138994694202413e-01 -1.407249999999934253e+01 4.000000000000000000e+02 9.312426711831257364e+00 -1.075278757485939707e+01 1.435000000000000053e+00
-3.216842286542946905e+00 2.367506146089499441e-01 -1.407499999999934204e+01 4.000000000000000000e+02 9.314073935111586877e+00 -1.075364035157906883e+01 4.650000000000000244e-01
-3.216309326741875640e+00 2.365855296447840206e-01 -1.407749999999934154e+01 4.000000000000000000e+02 9.314099913152697141e+00 -1.075611437353795630e+01 4.550000000000000155e-01
-3.215777966709059577e+00 2.367361347636707802e-01 -1.407999999999934104e+01 4.000000000000000000e+02 9.315428172444995880e+00 -1.075728611424565884e+01 9.449999999999999512e-01
-3.215247510625953264e+00 2.361897030779413487e-01 -1.408249999999934055e+01 4.000000000000000000e+02 9.318686647108377130e+00 -1.075652763958227531e+01 1.889999999999999902e+00
-3.214716933607298710e+00 2.361719974098809016e-01 -1.408499999999934005e+01 4.000000000000000000e+02 9.319575252537628529e+00 -1.075813903415302519e+01 1.439999999999999947e+00
-3.214187491552782383e+00 2.357804817992487090e-01 -1.408749999999933955e+01 4.000000000000000000e+02 9.320317160475164897e+00 -1.075989712621548655e+01 9.250000000000000444e-01
-3.213659258911395256e+00 2.359148100488263344e-01 -1.408999999999933905e+01 4.000000000000000000e+02 9.321381508175768715e+00 -1.076133277851488401e+01 1.560000000000000053e+00
-3.213132062367011432e+00 2.356213572190633265e-01 -1.409249999999933856e+01 4.000000000000000000e+02 9.323133216000035972e+00 -1.076208107069061448e+01 1.610000000000000098e+00
-3.212605537650332632e+00 2.356711847129606685e-01 -1.409499999999933806e+01 4.000000000000000000e+02 9.324046499044689185e+00 -1.076366778764596255e+01 6.999999999999999556e-01
-3.212080124140832549e+00 2.354882125228101031e-01 -1.409749999999933756e+01 4.000000000000000000e+02 9.324484805086356687e+00 -1.076572948160429277e+01 1.645000000000000018e+00
-3.211556067820080074e+00 2.358274905929806931e-01 -1.409999999999933706e+01 4.000000000000000000e+02 9.324770115932455639e+00 -1.076794417075819510e+01 1.199999999999999956e+00
-3.211033444418124994e+00 2.359042059023138127e-01 -1.410249999999933657e+01 4.000000000000000000e+02 9.325721783228427597e+00 -1.076949250346222087e+01 1.945000000000000062e+00
-3.210511901944439916e+00 2.363290235274076445e-01 -1.410499999999933607e+01 4.000000000000000000e+02 9.329155466553363141e+00 -1.076855882013728660e+01 8.100000000000000533e-01
-3.209990144533572565e+00 2.365311660614360378e-01 -1.410749999999933557e+01 4.000000000000000000e+02 9.329656617238722305e+00 -1.077055766945192516e+01 5.649999999999999467e-01
-3.209469700270114245e+00 2.366242205293581646e-01 -1.410999999999933507e+01 4.000000000000000000e+02 9.329930614470107741e+00 -1.077278367222054101e+01 1.570000000000000062e+00
-3.208950683047844699e+00 2.367990813961853569e-01 -1.411249999999933458e+01 4.000000000000000000e+02 9.330398432638592254e+00 -1.077481585405205422e+01 1.844999999999999973e+00
-3.208432987911966627e+00 2.365237794707414631e-01 -1.411499999999933408e+01 4.000000000000000000e+02 9.331288585224601917e+00 -1.077642570146604584e+01 9.500000000000000111e-02
-3.207916392739548872e+00 2.365831098926461096e-01 -1.411749999999933358e+01 4.000000000000000000e+02 9.339498526573505544e+00 -1.077071576011713994e+01 1.229999999999999982e+00
-3.207397108429262733e+00 2.367138672221107965e-01 -1.411999999999933308e+01 4.000000000000000000e+02 9.342840289741072723e+00 -1.076987399694957404e+01 2.200000000000000011e-01
-3.206877656677254329e+00 2.368109895576002710e-01 -1.412249999999933259e+01 4.000000000000000000e+02 9.342958972267915385e+00 -1.077225531442272910e+01 1.784999999999999920e+00
-3.206359709161969107e+00 2.368208300922608756e-01 -1.412499999999933209e+01 4.000000000000000000e+02 9.343844283047197052e+00 -1.077387000364344871e+01 4.000000000000000222e-01
-3.205842864778472023e+00 2.367363575658457120e-01 -1.412749999999933159e+01 4.000000000000000000e+02 9.344237945104126197e+00 -1.077597634158651729e+01 1.849999999999999978e-01
-3.205327374046428535e+00 2.366898059064829474e-01 -1.412999999999933110e+01 4.000000000000000000e+02 9.344337479292629922e+00 -1.077837680739801485e+01 1.320000000000000062e+00
-3.204813383887856304e+00 2.366710235244703919e-01 -1.413249999999933060e+01 4.000000000000000000e+02 9.344564673721652781e+00 -1.078064961296898971e+01 6.800000000000000488e-01
-3.204300823754314465e+00 2.362266181825546651e-01 -1.413499999999933010e+01 4.000000000000000000e+02 9.345396580955702248e+00 -1.078231770573494153e+01 9.200000000000000400e-01
-3.203789379833259954e+00 2.363348542297562804e-01 -1.413749999999932960e+01 4.000000000000000000e+02 9.346079082194297172e+00 -1.078413520449634433e+01 1.110000000000000098e+00
-3.203279125346346845e+00 2.361668907435379716e-01 -1.413999999999932911e+01 4.000000000000000000e+02 9.349526103526923038e+00 -1.078318818316371974e+01 1.790000000000000036e+00
-3.202768648005400287e+00 2.360174926623929692e-01 -1.414249999999932861e+01 4.000000000000000000e+02 9.353337053033449422e+00 -1.078187723365719108e+01 1.284999999999999920e+00
-3.202257761982366002e+00 2.361589467604998938e-01 -1.414499999999932811e+01 4.000000000000000000e+02 9.353908026398105591e+00 -1.078380626029253619e+01 1.375000000000000000e+00
-3.201748120639948070e+00 2.360259070358557421e-01 -1.414749999999932761e+01 4.000000000000000000e+02 9.355746706425838610e+00 -1.078446758026480090e+01 4.199999999999999845e-01
-3.201239075566788550e+00 2.358261810151310867e-01 -1.414999999999932712e+01 4.000000000000000000e+02 9.356131333794834859e+00 -1.078658295289580593e+01 8.050000000000000488e-01
-3.200731364350386965e+00 2.358716030422539078e-01 -1.415249999999932662e+01 4.000000000000000000e+02 9.358813464682196326e+00 -1.078640082200844219e+01 9.449999999999999512e-01
-3.200223818365929063e+00 2.357807653339392406e-01 -1.415499999999932612e+01 4.000000000000000000e+02 9.359549883005946924e+00 -1.078816440368469287e+01 5.150000000000000133e-01
-3.199717423483738887e+00 2.355843653339202426e-01 -1.415749999999932562e+01 4.000000000000000000e+02 9.362700916301276877e+00 -1.078751337038936065e+01 1.110000000000000098e+00
-3.199210955370645149e+00 2.355997240309617435e-01 -1.415999999999932513e+01 4.000000000000000000e+02 9.362984398147901288e+00 -1.078972988854273751e+01 1.044999999999999929e+00
-3.198705864139573585e+00 2.357467935147692650e-01 -1.416249999999932463e+01 4.000000000000000000e+02 9.364694451750619208e+00 -1.079051983494001732e+01 2.200000000000000011e-01
-3.198201426432439654e+00 2.356607583127989514e-01 -1.416499999999932413e+01 4.000000000000000000e+02 9.366892398109872175e+00 -1.079082188858076563e+01 1.645000000000000018e+00
-3.197697395283478183e+00 2.355967809397516988e-01 -1.416749999999932363e+01 4.000000000000000000e+02 9.367984667520230957e+00 -1.079222961917040458e+01 1.780000000000000027e+00
-3.197194326559391175e+00 2.359813026098371569e-01 -1.416999999999932314e+01 4.000000000000000000e+02 9.369036302442033559e+00 -1.079367798424860325e+01 7.149999999999999689e-01
-3.196692238337203840e+00 2.357903134702822034e-01 -1.417249999999932264e+01 4.000000000000000000e+02 9.369668633847057393e+00 -1.079554565284357714e+01 1.749999999999999889e-01
-3.196191338235726764e+00 2.358339368222234222e-01 -1.417499999999932214e+01 4.000000000000000000e+02 9.371509461600799895e+00 -1.079620482508983592e+01 1.044999999999999929e+00
