 ! Swift/XRT detailed lightcurve of trigger: 10977, name: smc X-3
 ! T0 for this burst is Swift MET=153250381.8006 s, = 2005 Nov 09 at 17:33:01.970 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: 
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! WT data
56233.0412232758	0.00307608796296296	-0.00307608796296296	2.1311e-02	0.0000e+00	0.0000e+00	2.2771e-04	3.7952e-05	1.0000
56234.0137929286	0.975645740740741	-0.975645740740741	1.4146e-02	0.0000e+00	0.0000e+00	1.4184e-05	4.4854e-06	0.0047
56237.4839411414	0.0346618981481482	-0.0346618981481482	2.8594e-02	0.0000e+00	0.0000e+00	2.1209e-04	5.8822e-05	0.0766
56259.6886888578	0.106306631944444	-0.106306631944444	8.7801e-03	0.0000e+00	0.0000e+00	9.2816e-05	1.1982e-05	0.1166
56261.6406460172	0.334215138888889	-0.334215138888889	2.4302e-03	0.0000e+00	0.0000e+00	1.4712e-04	1.0226e-05	0.0983
56264.2153002632	0.171362210648148	-0.171362210648148	1.1321e-02	0.0000e+00	0.0000e+00	4.0955e-05	8.9371e-06	0.0303
56718.4698447581	0.0390269444444444	-0.0390269444444444	5.6153e-03	0.0000e+00	0.0000e+00	1.9240e-04	1.8180e-05	0.3183
56720.1712533322	0.00499138888888889	-0.00499138888888889	2.0062e-02	0.0000e+00	0.0000e+00	2.3687e-04	3.6550e-05	1.0000
56722.7429096956	0.0381736921296296	-0.0381736921296296	9.9681e-03	0.0000e+00	0.0000e+00	1.3423e-04	1.7187e-05	0.1748
56724.0344879363	0.00562981481481481	-0.00562981481481481	1.6426e-02	0.0000e+00	0.0000e+00	7.4218e-05	1.5823e-05	1.0000
56726.5081856412	0.00623922453703704	-0.00623922453703704	1.7031e-02	0.0000e+00	0.0000e+00	1.7843e-04	2.1176e-05	1.0000
56728.1754700139	0.00562981481481481	-0.00562981481481481	9.9418e-03	0.0000e+00	0.0000e+00	2.3829e-04	3.7214e-05	1.0000
56730.3047779051	0.00618119212962963	-0.00618119212962963	1.3318e-02	0.0000e+00	0.0000e+00	4.3095e-04	4.7883e-05	1.0000
56732.0330140741	0.00573138888888889	-0.00573138888888889	1.7624e-02	0.0000e+00	0.0000e+00	3.3208e-04	4.3605e-05	1.0000
56734.967060713	0.00639884259259259	-0.00639884259259259	1.0524e-02	0.0000e+00	0.0000e+00	4.7218e-04	4.9228e-05	1.0000
57563.758972978	0.000348240740740741	-0.000348240740740741	1.7017e-01	0.0000e+00	0.0000e+00	2.7067e-03	1.2105e-03	1.0000
57567.7381220961	0.000333726851851852	-0.000333726851851852	1.3193e-01	0.0000e+00	0.0000e+00	5.7030e-04	5.7030e-04	1.0000
57575.7667395231	0.000319212962962963	-0.000319212962962963	1.3327e-01	0.0000e+00	0.0000e+00	1.2525e-03	8.8567e-04	1.0000
57579.6321634549	0.000348240740740741	-0.000348240740740741	1.2722e-01	0.0000e+00	0.0000e+00	1.7399e-02	3.1766e-03	1.0000
57585.2653407593	0.000377256944444444	-0.000377256944444444	1.1736e-01	0.0000e+00	0.0000e+00	2.0167e-03	1.0084e-03	1.0000
57652.7390164479	0.000362743055555556	-0.000362743055555556	1.4563e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.0000
57778.9025063669	0.000348240740740741	-0.000348240740740741	1.2308e-01	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.0000
57834.6405494699	0.000348240740740741	-0.000348240740740741	1.2552e-01	0.0000e+00	0.0000e+00	2.1873e-03	1.0937e-03	1.0000
57836.3766391111	0.00298902777777778	-0.00298902777777778	2.5099e-02	0.0000e+00	0.0000e+00	4.5463e-04	8.3004e-05	1.0000
57838.1593733704	0.00565884259259259	-0.00565884259259259	1.5336e-02	0.0000e+00	0.0000e+00	1.4274e-04	2.0391e-05	1.0000
57842.5412632662	0.000377256944444444	-0.000377256944444444	2.0620e-01	0.0000e+00	0.0000e+00	2.0135e-02	3.1836e-03	1.0000
57854.5380681377	0.000377256944444444	-0.000377256944444444	1.4528e-01	0.0000e+00	0.0000e+00	9.9613e-03	2.2274e-03	1.0000
57857.119745059	0.00641334490740741	-0.00641334490740741	1.0242e-02	0.0000e+00	0.0000e+00	1.5463e-04	1.8615e-05	1.0000
57861.3119324306	0.000348240740740741	-0.000348240740740741	1.6766e-01	0.0000e+00	0.0000e+00	3.7903e-03	1.4326e-03	1.0000
57875.776837287	0.000362743055555556	-0.000362743055555556	3.0505e-01	0.0000e+00	0.0000e+00	7.0071e-03	1.8727e-03	1.0000
57882.6905835463	0.000130590277777778	-0.000130590277777778	3.3917e-01	0.0000e+00	0.0000e+00	4.1093e-03	2.3725e-03	1.0000
57883.8464394954	0.104002314814815	-0.104002314814815	1.4979e-02	0.0000e+00	0.0000e+00	2.9448e-04	3.9005e-05	0.0578
57885.3057355822	0.036377037037037	-0.036377037037037	1.0958e-02	0.0000e+00	0.0000e+00	1.6842e-04	2.1564e-05	0.1675
57889.6499633113	0.000333726851851852	-0.000333726851851852	2.1790e-01	0.0000e+00	0.0000e+00	2.1414e-03	1.0707e-03	1.0000
57891.3842039352	0.000957650462962963	-0.000957650462962963	7.2539e-02	0.0000e+00	0.0000e+00	3.4147e-05	1.5271e-05	1.0000
57924.5360575255	0.000333726851851852	-0.000333726851851852	3.0415e-01	0.0000e+00	0.0000e+00	2.2506e-03	1.1253e-03	1.0000
57945.708000978	0.000377256944444444	-0.000377256944444444	1.1890e-01	0.0000e+00	0.0000e+00	1.5017e-03	8.6698e-04	1.0000
57973.7765228657	0.000348240740740741	-0.000348240740740741	2.1265e-01	0.0000e+00	0.0000e+00	1.0797e-03	7.6343e-04	1.0000
