 ! Swift/XRT detailed lightcurve of trigger: 10056, name: sxp 5.05
 ! T0 for this burst is Swift MET=153250381.8006 s, = 2005 Nov 09 at 17:33:01.970 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: 
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! WT data
57708.4964193565	0.000319212962962963	-0.000319212962962963	1.4304e-01	0.0000e+00	0.0000e+00	1.8293e-03	1.0562e-03	1.0000
57717.3915103484	0.000362743055555556	-0.000362743055555556	1.2516e-01	0.0000e+00	0.0000e+00	2.1736e-03	1.0868e-03	1.0000
57722.7716064294	0.000333726851851852	-0.000333726851851852	1.3574e-01	0.0000e+00	0.0000e+00	3.9298e-03	1.4853e-03	1.0000
57736.9075968113	0.000333726851851852	-0.000333726851851852	2.1576e-01	0.0000e+00	0.0000e+00	3.1066e-03	1.2683e-03	1.0000
57751.6205506285	0.000377256944444444	-0.000377256944444444	1.9346e-01	0.0000e+00	0.0000e+00	4.1959e-03	1.4835e-03	1.0000
57758.7811399387	0.000362743055555556	-0.000362743055555556	2.3871e-01	0.0000e+00	0.0000e+00	1.0151e-03	7.1776e-04	1.0000
57764.5560710069	0.000319212962962963	-0.000319212962962963	2.0188e-01	0.0000e+00	0.0000e+00	2.9204e-03	1.3060e-03	1.0000
57772.070396022	0.000246666666666667	-0.000246666666666667	2.5482e-01	0.0000e+00	0.0000e+00	2.9153e-03	1.4576e-03	1.0000
57778.9035122743	0.000362743055555556	-0.000362743055555556	1.2621e-01	0.0000e+00	0.0000e+00	2.4231e-03	1.0837e-03	1.0000
57785.283487625	0.000348240740740741	-0.000348240740740741	2.4449e-01	0.0000e+00	0.0000e+00	1.1666e-02	2.4873e-03	1.0000
57806.4917183843	0.000362743055555556	-0.000362743055555556	1.2554e-01	0.0000e+00	0.0000e+00	2.0377e-03	1.0189e-03	1.0000
57820.3121298218	0.000362743055555556	-0.000362743055555556	1.2617e-01	0.0000e+00	0.0000e+00	1.9633e-03	9.8165e-04	1.0000
57826.666535934	0.000333726851851852	-0.000333726851851852	1.5086e-01	0.0000e+00	0.0000e+00	1.0680e-03	7.5517e-04	1.0000
57834.7000768831	0.000333726851851852	-0.000333726851851852	1.3309e-01	0.0000e+00	0.0000e+00	1.5791e-03	9.1170e-04	1.0000
57842.5422817778	0.000377256944444444	-0.000377256944444444	1.7456e-01	0.0000e+00	0.0000e+00	1.4256e-02	2.6472e-03	1.0000
57854.5390847407	0.000377256944444444	-0.000377256944444444	1.1421e-01	0.0000e+00	0.0000e+00	6.1118e-03	1.7643e-03	1.0000
57861.3593144954	0.000290196759259259	-0.000290196759259259	1.5542e-01	0.0000e+00	0.0000e+00	2.4271e-03	1.2136e-03	1.0000
57867.869377191	0.0734515162037037	-0.0734515162037037	5.7614e-03	0.0000e+00	0.0000e+00	2.4075e-04	1.7944e-05	0.1922
57868.2849339039	0.000348240740740741	-0.000348240740740741	1.2402e-01	0.0000e+00	0.0000e+00	4.9706e-03	1.6569e-03	1.0000
57872.0223233241	0.769640706018518	-0.769640706018518	1.0339e-03	0.0000e+00	0.0000e+00	1.0801e-04	3.3736e-06	0.0913
57875.7778463889	0.000348240740740741	-0.000348240740740741	1.2405e-01	0.0000e+00	0.0000e+00	4.5239e-03	1.5994e-03	1.0000
57882.7449933426	0.000333726851851852	-0.000333726851851852	1.2705e-01	0.0000e+00	0.0000e+00	1.7722e-03	1.0232e-03	1.0000
57889.6509949479	0.000333726851851852	-0.000333726851851852	1.2641e-01	0.0000e+00	0.0000e+00	2.9512e-03	1.3198e-03	1.0000
57910.3410606192	0.000333726851851852	-0.000333726851851852	1.2566e-01	0.0000e+00	0.0000e+00	1.1742e-03	8.3030e-04	1.0000
57917.3746235764	0.000348240740740741	-0.000348240740740741	1.2134e-01	0.0000e+00	0.0000e+00	4.3100e-03	1.5238e-03	1.0000
57924.5921417535	0.000304710648148148	-0.000304710648148148	1.8769e-01	0.0000e+00	0.0000e+00	1.1246e-03	7.9521e-04	1.0000
57945.7090428588	0.000348240740740741	-0.000348240740740741	1.6738e-01	0.0000e+00	0.0000e+00	1.0385e-03	7.3436e-04	1.0000
57959.8920576343	0.000377256944444444	-0.000377256944444444	1.5193e-01	0.0000e+00	0.0000e+00	3.6620e-03	1.3841e-03	1.0000
57966.6652561088	0.000333726851851852	-0.000333726851851852	1.3005e-01	0.0000e+00	0.0000e+00	2.3623e-03	1.1811e-03	1.0000
57973.8307134375	0.000319212962962963	-0.000319212962962963	1.3662e-01	0.0000e+00	0.0000e+00	6.1769e-04	6.1769e-04	1.0000
57976.42476061	0.331249039351852	-0.331249039351852	1.3713e-03	0.0000e+00	0.0000e+00	9.0366e-05	3.2779e-06	0.1637
57977.5704839421	0.0348097222222222	-0.0348097222222222	4.8503e-03	0.0000e+00	0.0000e+00	2.4701e-04	1.9904e-05	0.3168
